ID,shape,color,area,conv
5059,square,black,32,1
5060,square,black,35,1
5061,square,black,43,0
5062,square,black,50,1
5063,square,black,29,0
5064,square,black,41,1
5065,square,black,66,1
5066,square,black,24,1
5067,square,black,7,1
5068,square,black,17,0
5069,square,black,11,0
5070,square,black,54,1
5071,square,black,7,0
5072,square,black,18,0
5073,square,black,11,1
5074,square,black,11,0
5075,square,black,44,0
5076,square,black,49,1
5077,square,black,65,0
5078,square,black,51,0
5079,square,black,30,1
5080,square,black,37,1
5081,square,black,39,1
5082,square,black,31,0
5083,square,black,26,0
5084,square,black,28,0
5085,square,black,7,0
5086,square,black,46,1
5087,square,black,33,0
5088,square,black,32,1
5089,square,black,8,0
5090,square,black,44,1
5091,square,black,62,0
5092,square,black,11,0
5093,square,black,63,1
5094,square,black,16,1
5095,square,black,43,1
5096,square,black,23,0
5097,square,black,46,1
5098,square,black,16,1
5099,square,black,38,0
5100,square,black,55,1
5101,square,black,52,0
5102,square,black,36,0
5103,square,black,21,0
5104,square,black,38,1
5105,square,black,27,0
5106,square,black,73,1
5107,square,black,65,1
5108,square,black,24,0
5109,square,black,16,0
5110,square,black,15,0
5111,square,black,11,1
5112,square,black,28,0
5113,square,black,35,1
5114,square,black,24,1
5115,square,black,91,0
5116,square,black,44,0
5117,square,black,66,1
5118,square,black,50,1
5119,square,black,49,0
5120,square,black,31,1
5121,square,black,13,1
5122,square,black,34,1
5123,square,black,43,1
5124,square,black,28,1
5125,square,black,16,0
5126,square,black,56,1
5127,square,black,54,0
5128,square,black,3,0
5129,square,black,77,1
5130,square,black,41,1
5131,square,black,24,0
5132,square,black,67,0
5133,square,black,29,0
5134,square,black,37,0
5135,square,black,35,0
5136,square,black,45,1
5137,square,black,11,1
5138,square,black,30,0
5139,square,black,39,0
5140,square,black,20,1
5141,square,black,33,0
5142,square,black,35,1
5143,square,black,43,1
5144,square,black,97,0
5145,square,black,52,1
5146,square,black,36,0
5147,square,black,28,0
5148,square,black,25,0
5149,square,black,25,1
5150,square,black,37,0
5151,square,black,14,1
5152,square,black,60,0
5153,square,black,35,1
5154,square,black,29,0
5155,square,black,34,1
5156,square,black,33,0
5157,square,black,43,0
5158,square,black,23,1
5159,square,black,54,1
5160,square,black,7,1
5161,square,black,15,0
5162,square,black,37,0
5163,square,black,50,0
5164,square,black,53,0
5165,square,black,12,0
5166,square,black,45,0
5167,square,black,40,0
5168,square,black,19,1
5169,square,black,62,0
5170,square,black,41,0
5171,square,black,27,0
5172,square,black,3,0
5173,square,black,39,1
5174,square,black,14,1
5175,square,black,16,1
5176,square,black,16,1
5177,square,black,76,1
5178,square,black,53,0
5179,square,black,22,0
5180,square,black,51,1
5181,square,black,16,1
5182,square,black,12,1
5183,square,black,41,1
5184,square,black,46,1
5185,square,black,36,1
5186,square,black,29,0
5187,square,black,24,0
5188,square,black,40,0
5189,square,black,40,0
5190,square,black,44,1
5191,square,black,34,1
5192,square,black,29,0
5193,square,black,32,0
5194,square,black,28,0
5195,square,black,67,0
5196,square,black,23,0
5197,square,black,38,1
5198,square,black,32,1
5199,square,black,55,1
5200,square,black,36,1
5201,square,black,24,1
5202,square,black,7,0
5203,square,black,66,1
5204,square,black,3,0
5205,square,black,25,1
5206,square,black,66,0
5207,square,black,19,1
5208,square,black,32,1
5209,square,black,25,0
5210,square,black,33,1
5211,square,black,16,1
5212,square,black,45,1
5213,square,black,31,1
5214,square,black,21,1
5215,square,black,38,1
5216,square,black,14,0
5217,square,black,19,1
5218,square,black,64,0
5219,square,black,7,1
5220,square,black,41,1
5221,square,black,59,1
5222,square,black,28,0
5223,square,black,43,1
5224,square,black,45,1
5225,square,black,73,0
5226,square,black,24,0
5227,square,black,47,1
5228,square,black,9,0
5229,square,black,15,1
5230,square,black,14,0
5231,square,black,41,1
5232,square,black,26,0
5233,square,black,26,1
5234,square,black,9,0
5235,square,black,45,0
5236,square,black,53,0
5237,square,black,46,1
5238,square,black,41,1
5239,square,black,35,0
5240,square,black,43,0
5241,square,black,29,0
5242,square,black,15,0
5243,square,black,48,1
5244,square,black,3,0
5245,square,black,37,1
5246,square,black,48,1
5247,square,black,54,1
5248,square,black,17,0
5249,square,black,48,0
5250,square,black,45,1
5251,square,black,48,1
5252,square,black,36,1
5253,square,black,33,1
5254,square,black,15,1
5255,square,black,62,1
5256,square,black,34,1
5257,square,black,38,1
5258,square,black,62,1
5259,square,black,47,0
5260,square,black,78,0
5261,square,black,31,0
5262,square,black,60,0
5263,square,black,22,0
5264,square,black,11,1
5265,square,black,54,1
5266,square,black,4,0
5267,square,black,38,1
5268,square,black,64,1
5269,square,black,51,0
5270,square,black,16,1
5271,square,black,26,0
5272,square,black,3,0
5273,square,black,46,0
5274,square,black,27,1
5275,square,black,25,1
5276,square,black,26,0
5277,square,black,62,1
5278,square,black,55,0
5279,square,black,54,0
5280,square,black,23,0
5281,square,black,65,1
5282,square,black,33,0
5283,square,black,39,1
5284,square,black,37,1
5285,square,black,49,1
5286,square,black,7,1
5287,square,black,3,1
5288,square,black,51,0
5289,square,black,30,0
5290,square,black,9,0
5291,square,black,55,1
5292,square,black,20,0
5293,square,black,68,0
5294,square,black,3,0
5295,square,black,35,1
5296,square,black,38,1
5297,square,black,69,1
5298,square,black,20,1
5299,square,black,31,1
5300,square,black,35,0
5301,square,black,22,1
5302,square,black,53,0
5303,square,black,32,0
5304,square,black,47,1
5305,square,black,45,1
5306,square,black,28,1
5307,square,black,24,1
5308,square,black,17,0
5309,square,black,20,0
5310,square,black,64,1
5311,square,black,10,0
5312,square,black,42,0
5313,square,black,42,1
5314,square,black,51,1
5315,square,black,44,0
5316,square,black,36,1
5317,square,black,75,1
5318,square,black,34,1
5319,square,black,78,0
5320,square,black,21,0
5321,square,black,72,1
5322,square,black,25,1
5323,square,black,18,1
5324,square,black,24,0
5325,square,black,6,0
5326,square,black,34,0
5327,square,black,43,0
5328,square,black,32,1
5329,square,black,35,1
5330,square,black,38,1
5331,square,black,48,0
5332,square,black,63,1
5333,square,black,26,1
5334,square,black,13,1
5335,square,black,35,0
5336,square,black,19,1
5337,square,black,28,0
5338,square,black,54,1
5339,square,black,39,1
5340,square,black,35,1
5341,square,black,37,0
5342,square,black,23,0
5343,square,black,35,0
5344,square,black,12,0
5345,square,black,57,1
5346,square,black,23,1
5347,square,black,17,1
5348,square,black,35,1
5349,square,black,36,1
5350,square,black,45,0
5351,square,black,33,1
5352,square,black,3,0
5353,square,black,22,1
5354,square,black,52,0
5355,square,black,17,0
5356,square,black,3,0
5357,square,black,18,1
5358,square,black,42,1
5359,square,black,30,1
5360,square,black,76,0
5361,square,black,20,1
5362,square,black,46,1
5363,square,black,53,0
5364,square,black,50,1
5365,square,black,19,0
5366,square,black,48,0
5367,square,black,64,1
5368,square,black,27,0
5369,square,black,42,0
5370,square,black,28,0
5371,square,black,33,1
5372,square,black,10,0
5373,square,black,42,1
5374,square,black,27,0
5375,square,black,41,1
5376,square,black,33,1
5377,square,black,29,0
5378,square,black,38,1
5379,square,black,9,1
5380,square,black,81,1
5381,square,black,3,0
5382,square,black,12,0
5383,square,black,28,0
5384,square,black,30,1
5385,square,black,31,0
5386,square,black,3,0
5387,square,black,78,1
5388,square,black,32,0
5389,square,black,58,1
5390,square,black,18,0
5391,square,black,78,1
5392,square,black,64,1
5393,square,black,7,0
5394,square,black,28,1
5395,square,black,48,1
5396,square,black,17,1
5397,square,black,32,1
5398,square,black,10,0
5399,square,black,6,1
5400,square,black,3,0
5401,square,black,14,0
5402,square,black,3,1
5403,square,black,62,0
5404,square,black,33,0
5405,square,black,59,0
5406,square,black,23,0
5407,square,black,54,0
5408,square,black,28,0
5409,square,black,11,1
5410,square,black,26,1
5411,square,black,29,1
5412,square,black,33,0
5413,square,black,43,0
5414,square,black,34,0
5415,square,black,10,0
5416,square,black,51,1
5417,square,black,19,0
5418,square,black,33,1
5419,square,black,19,0
5420,square,black,32,0
5421,square,black,19,0
5422,square,black,64,1
5423,square,black,20,0
5424,square,black,30,1
5425,square,black,20,0
5426,square,black,61,1
5427,square,black,37,1
5428,square,black,61,0
5429,square,black,50,1
5430,square,black,23,1
5431,square,black,43,0
5432,square,black,31,0
5433,square,black,55,0
5434,square,black,49,1
5435,square,black,49,0
5436,square,black,48,1
5437,square,black,8,1
5438,square,black,43,0
5439,square,black,35,0
5440,square,black,58,0
5441,square,black,9,1
5442,square,black,15,1
5443,square,black,58,0
5444,square,black,29,1
5445,square,black,3,0
5446,square,black,30,1
5447,square,black,51,1
5448,square,black,34,0
5449,square,black,35,1
5450,square,black,36,1
5451,square,black,26,0
5452,square,black,23,0
5453,square,black,43,0
5454,square,black,10,1
5455,square,black,35,0
5456,square,black,17,1
5457,square,black,54,1
5458,square,black,37,1
5459,square,black,51,0
5460,square,black,53,1
5461,square,black,46,1
5462,square,black,23,0
5463,square,black,11,1
5464,square,black,38,0
5465,square,black,3,0
5466,square,black,32,1
5467,square,black,34,1
5468,square,black,3,0
5469,square,black,34,0
5470,square,black,41,1
5471,square,black,40,0
5472,square,black,57,1
5473,square,black,37,1
5474,square,black,52,1
5475,square,black,45,0
5476,square,black,50,0
5477,square,black,61,1
5478,square,black,51,1
5479,square,black,3,0
5480,square,black,9,0
5481,square,black,33,1
5482,square,black,13,1
5483,square,black,42,1
5484,square,black,62,0
5485,square,black,33,0
5486,square,black,11,0
5487,square,black,47,1
5488,square,black,29,0
5489,square,black,27,1
5490,square,black,42,1
5491,square,black,25,0
5492,square,black,42,0
5493,square,black,49,1
5494,square,black,3,0
5495,square,black,18,0
5496,square,black,3,0
5497,square,black,43,1
5498,square,black,29,1
5499,square,black,44,1
5500,square,black,36,0
5501,square,black,49,1
5502,square,black,31,0
5503,square,black,48,1
5504,square,black,14,0
5505,square,black,46,1
5506,square,black,40,1
5507,square,black,46,1
5508,square,black,55,0
5509,square,black,39,0
5510,square,black,39,0
5511,square,black,8,1
5512,square,black,26,0
5513,square,black,24,0
5514,square,black,54,1
5515,square,black,17,1
5516,square,black,25,1
5517,square,black,10,1
5518,square,black,47,0
5519,square,black,35,0
5520,square,black,40,1
5521,square,black,31,1
5522,square,black,33,0
5523,square,black,31,1
5524,square,black,36,0
5525,square,black,4,0
5526,square,black,20,0
5527,square,black,37,0
5528,square,black,51,0
5529,square,black,24,0
5530,square,black,21,1
5531,square,black,51,1
5532,square,black,18,0
5533,square,black,26,1
5534,square,black,32,0
5535,square,black,9,0
5536,square,black,12,0
5537,square,black,50,0
5538,square,black,39,0
5539,square,black,35,1
5540,square,black,29,1
5541,square,black,37,1
5542,square,black,13,0
5543,square,black,34,1
5544,square,black,20,1
5545,square,black,59,1
5546,square,black,9,0
5547,square,black,10,1
5548,square,black,56,1
5549,square,black,52,1
5550,square,black,50,1
5551,square,black,21,1
5552,square,black,15,0
5553,square,black,54,0
5554,square,black,22,1
5555,square,black,65,0
5556,square,black,37,0
5557,square,black,5,0
5558,square,black,18,1
5559,square,black,8,0
5560,square,black,49,1
5561,square,black,37,1
5562,square,black,53,1
5563,square,black,22,1
5564,square,black,30,0
5565,square,black,49,1
5566,square,black,31,0
5567,square,black,50,0
5568,square,black,50,1
5569,square,black,35,1
5570,square,black,39,1
5571,square,black,19,0
5572,square,black,26,1
5573,square,black,3,0
5574,square,black,62,1
5575,square,black,58,1
5576,square,black,20,0
5577,square,black,62,0
5578,square,black,33,0
5579,square,black,36,1
5580,square,black,21,0
5581,square,black,39,0
5582,square,black,47,1
5583,square,black,41,0
5584,square,black,23,1
5585,square,black,28,0
5586,square,black,33,1
5587,square,black,65,0
5588,square,black,9,1
5589,square,black,26,1
5590,square,black,64,0
5591,square,black,48,0
5592,square,black,42,1
5593,square,black,39,1
5594,square,black,36,1
5595,square,black,23,0
5596,square,black,17,1
5597,square,black,48,0
5598,square,black,66,0
5599,square,black,72,1
5600,square,black,17,0
5601,square,black,36,0
5602,square,black,6,0
5603,square,black,7,0
5604,square,black,16,1
5605,square,black,54,1
5606,square,black,27,1
5607,square,black,49,1
5608,square,black,46,0
5609,square,black,42,1
5610,square,black,31,1
5611,square,black,21,1
5612,square,black,48,1
5613,square,black,29,0
5614,square,black,21,0
5615,square,black,45,1
5616,square,black,22,0
5617,square,black,40,0
5618,square,black,67,1
5619,square,black,61,0
5620,square,black,46,0
5621,square,black,48,0
5622,square,black,52,1
5623,square,black,24,1
5624,square,black,37,1
5625,square,black,68,0
5626,square,black,28,1
5627,square,black,35,0
5628,square,black,38,1
5629,square,black,46,1
5630,square,black,45,1
5631,square,black,49,1
5632,square,black,16,1
5633,square,black,3,0
5634,square,black,7,0
5635,square,black,26,1
5636,square,black,55,1
5637,square,black,22,0
5638,square,black,27,1
5639,square,black,62,0
5640,square,black,9,0
5641,square,black,14,1
5642,square,black,13,0
5643,square,black,60,0
5644,square,black,18,1
5645,square,black,29,1
5646,square,black,52,0
5647,square,black,3,0
5648,square,black,36,0
5649,square,black,39,1
5650,square,black,42,1
5651,square,black,23,1
5652,square,black,53,1
5653,square,black,3,0
5654,square,black,28,0
5655,square,black,31,0
5656,square,black,10,1
5657,square,black,29,0
5658,square,black,30,0
5659,square,black,50,1
5660,square,black,39,1
5661,square,black,27,1
5662,square,black,46,1
5663,square,black,30,0
5664,square,black,61,1
5665,square,black,23,0
5666,square,black,17,0
5667,square,black,41,0
5668,square,black,9,0
5669,square,black,48,0
5670,square,black,63,0
5671,square,black,13,0
