都市,年,月,日,季節,天気,気温,風速,降水量
東京,2015,10,28,秋,快晴,20.8,2.7,0
東京,2015,10,29,秋,曇,17.1,2.3,0
東京,2015,10,30,秋,薄曇,17.1,2.3,0
東京,2015,10,31,秋,曇,14.4,2.6,0
東京,2015,11,1,秋,薄曇,13.1,1.7,0
東京,2015,11,2,秋,雨,12.7,2.6,38
東京,2015,11,3,秋,快晴,16.2,2.6,0
東京,2015,11,4,秋,晴,14.4,2,0
東京,2015,11,5,秋,晴,15.1,2,0
東京,2015,11,6,秋,快晴,16.4,2,0
東京,2015,11,7,秋,曇,16.5,2.3,0
東京,2015,11,8,秋,雨,15.2,1.5,14
東京,2015,11,9,秋,曇,18.2,2.3,1
東京,2015,11,10,秋,曇,16.5,2.1,7.5
東京,2015,11,11,秋,曇,14.9,2.2,0
東京,2015,11,12,秋,曇,13.4,2.8,0
東京,2015,11,13,秋,曇,13.1,2.3,0
東京,2015,11,14,秋,雨,13,2.5,17.5
東京,2015,11,15,秋,晴,16,1.8,8.5
東京,2015,11,16,秋,晴,17.2,2.4,0
東京,2015,11,17,秋,薄曇,18.5,1.8,3
東京,2015,11,18,秋,曇,16.7,2.2,13
東京,2015,11,19,秋,晴,14.5,2.8,7
東京,2015,11,20,秋,雨,13.7,1.7,0
東京,2015,11,21,秋,薄曇,15.5,2.3,0
東京,2015,11,22,秋,曇,13.1,2,0
東京,2015,11,23,秋,曇,12.2,2.6,0.5
東京,2015,11,24,秋,薄曇,14.3,2.5,2
東京,2015,11,25,秋,雨,8.7,3,7
東京,2015,11,26,秋,曇,8.7,2.9,20.5
東京,2015,11,27,秋,快晴,9.9,2.7,0
東京,2015,11,28,秋,快晴,9.4,1.7,0
東京,2015,11,29,秋,薄曇,10.4,2,0
東京,2015,11,30,秋,晴,10,1.9,0
東京,2015,12,1,冬,快晴,10.8,2,0
東京,2015,12,2,冬,曇,9.5,2,1
東京,2015,12,3,冬,雨,10.5,1.7,1.5
東京,2015,12,4,冬,快晴,9.9,4.2,0
東京,2015,12,5,冬,快晴,9.8,1.7,0
東京,2015,12,6,冬,薄曇,10.6,2.6,0
東京,2015,12,7,冬,晴,9.2,2.2,0
東京,2015,12,8,冬,曇,8,2.4,0
東京,2015,12,9,冬,快晴,7.5,1.9,0
東京,2015,12,10,冬,曇,8.8,1.5,5.5
東京,2015,12,11,冬,晴,14.7,4.6,64
東京,2015,12,12,冬,快晴,12.6,2.7,0
東京,2015,12,13,冬,雨,10.2,2.3,1.5
東京,2015,12,14,冬,曇,11.6,2.5,0
東京,2015,12,15,冬,曇,11.5,1.7,0
東京,2015,12,16,冬,快晴,12.9,1.8,0
東京,2015,12,17,冬,曇,10.1,3.2,0
東京,2015,12,18,冬,快晴,7.8,3.2,0
東京,2015,12,19,冬,快晴,7.1,3.3,0
東京,2015,12,20,冬,快晴,6.9,1.7,0
東京,2015,12,21,冬,曇,8.8,1.6,0
東京,2015,12,22,冬,快晴,11,3.4,0
東京,2015,12,23,冬,曇,6.8,2.4,4
東京,2015,12,24,冬,快晴,10.3,2.3,5
東京,2015,12,25,冬,薄曇,10.9,3.2,0
東京,2015,12,26,冬,快晴,8.5,2.3,0
東京,2015,12,27,冬,曇,7.3,3.3,0
東京,2015,12,28,冬,晴,6,2.4,0
東京,2015,12,29,冬,快晴,6.3,2.5,0
東京,2015,12,30,冬,晴,7.2,2.3,0
東京,2015,12,31,冬,晴,6.6,2,0
東京,2016,1,1,冬,快晴,7.5,2.6,0
東京,2016,1,2,冬,晴,7.3,1.9,0
東京,2016,1,3,冬,晴,9.3,1.4,0
東京,2016,1,4,冬,快晴,9.2,1.6,0
東京,2016,1,5,冬,快晴,10.9,1.8,0
東京,2016,1,6,冬,曇,8.9,1.9,0
東京,2016,1,7,冬,曇,8.7,2.5,0
東京,2016,1,8,冬,晴,6.8,1.8,0
東京,2016,1,9,冬,快晴,7.3,2.1,0
東京,2016,1,10,冬,快晴,7.9,2.2,0
東京,2016,1,11,冬,曇,7.1,2.2,0
東京,2016,1,12,冬,雨,3.4,2.1,0
東京,2016,1,13,冬,快晴,4.3,1.7,0
東京,2016,1,14,冬,晴,6,2,0
東京,2016,1,15,冬,快晴,5.6,2.5,0
東京,2016,1,16,冬,快晴,6.5,1.9,0
東京,2016,1,17,冬,曇,5.8,2.1,3
東京,2016,1,18,冬,雨,2.8,3.7,67
東京,2016,1,19,冬,快晴,5.1,4,0
東京,2016,1,20,冬,快晴,4.1,4.3,0
東京,2016,1,21,冬,薄曇,5.4,3.1,0
東京,2016,1,22,冬,快晴,5.8,3.1,0
東京,2016,1,23,冬,曇,3.9,2.5,0
東京,2016,1,24,冬,快晴,3.3,3.6,0
東京,2016,1,25,冬,快晴,2.9,2.9,0
東京,2016,1,26,冬,晴,3.8,2,0
東京,2016,1,27,冬,快晴,6.3,2.2,0
東京,2016,1,28,冬,快晴,7.8,1.9,0
東京,2016,1,29,冬,雨,5.4,2.6,9.5
東京,2016,1,30,冬,曇,3.3,2.3,5.5
東京,2016,1,31,冬,曇,6.1,1.7,0
東京,2016,2,1,冬,曇,4.7,2,0
東京,2016,2,2,冬,晴,6,3.2,0
東京,2016,2,3,冬,晴,5,2.5,0
東京,2016,2,4,冬,晴,5.1,2,0
東京,2016,2,5,冬,快晴,7.5,2.2,0
東京,2016,2,6,冬,曇,6.7,2.6,0
東京,2016,2,7,冬,快晴,5,3.1,0
東京,2016,2,8,冬,晴,4.4,2.1,0
東京,2016,2,9,冬,快晴,6.6,3.4,0
東京,2016,2,10,冬,快晴,6,5,0
東京,2016,2,11,冬,快晴,6,2.8,0
東京,2016,2,12,冬,曇,7.2,2.1,0
東京,2016,2,13,冬,晴,14,3.6,0
東京,2016,2,14,冬,曇,18.5,5.8,12.5
東京,2016,2,15,冬,雨,8.1,3,0.5
東京,2016,2,16,冬,快晴,5.6,3.1,0
東京,2016,2,17,冬,晴,6.2,2.9,0
東京,2016,2,18,冬,曇,6.2,2.6,0
東京,2016,2,19,冬,快晴,9.7,2.1,0
東京,2016,2,20,冬,雨,8,2.3,40.5
東京,2016,2,21,冬,曇,9.5,3.2,0
東京,2016,2,22,冬,曇,6.7,2.8,1.5
東京,2016,2,23,冬,曇,6.7,1.6,0
東京,2016,2,24,冬,曇,5.8,3.1,0.5
東京,2016,2,25,冬,曇,3.8,2,0.5
東京,2016,2,26,冬,快晴,5.8,2.8,0
東京,2016,2,27,冬,晴,7.8,4,0
東京,2016,2,28,冬,快晴,8.7,3,0.5
東京,2016,2,29,冬,薄曇,8.3,2.9,0.5
東京,2016,3,1,春,快晴,5.2,4.5,0
東京,2016,3,2,春,快晴,6.3,2.5,0
東京,2016,3,3,春,快晴,9.2,1.9,0
東京,2016,3,4,春,快晴,10.4,2.8,0
東京,2016,3,5,春,曇,10.7,2.3,0
東京,2016,3,6,春,曇,13.2,3.2,2
東京,2016,3,7,春,雨,14.1,1.9,31.5
東京,2016,3,8,春,快晴,15.8,2,0
東京,2016,3,9,春,雨,8.7,3.5,21.5
東京,2016,3,10,春,曇,6.1,2.8,0
東京,2016,3,11,春,雨,4.6,2.4,0
東京,2016,3,12,春,雨,5.8,2.4,0
東京,2016,3,13,春,曇,6.7,2.2,0
東京,2016,3,14,春,雨,5.7,2.7,37
東京,2016,3,15,春,快晴,8.1,4,0.5
東京,2016,3,16,春,曇,8.7,1.9,0
東京,2016,3,17,春,快晴,13.1,2.1,0
東京,2016,3,18,春,薄曇,14.8,4.3,2
東京,2016,3,19,春,雨,14.9,2.9,7.5
東京,2016,3,20,春,晴,13.4,3.6,0.5
東京,2016,3,21,春,雨,9.5,2.6,0
東京,2016,3,22,春,快晴,11,3.1,0
東京,2016,3,23,春,薄曇,11.5,2.9,0
東京,2016,3,24,春,雨,6.3,2.7,0.5
東京,2016,3,25,春,快晴,8.1,2.9,0
東京,2016,3,26,春,晴,8,2.7,0
東京,2016,3,27,春,曇,10.4,2.3,0
東京,2016,3,28,春,曇,11.3,2.4,0
東京,2016,3,29,春,快晴,13,3.3,0
東京,2016,3,30,春,曇,14.9,3,0
東京,2016,3,31,春,薄曇,14.9,3.4,0
東京,2016,4,1,春,曇,12.8,3.4,2.5
東京,2016,4,2,春,曇,10.5,2.2,1.5
東京,2016,4,3,春,雨,13.1,2.7,4
東京,2016,4,4,春,曇,15.6,3.2,8
東京,2016,4,5,春,曇,10.8,2.1,1.5
東京,2016,4,6,春,薄曇,14.6,2.8,0
東京,2016,4,7,春,雨,13.8,2.2,33
東京,2016,4,8,春,曇,16.1,2.6,0
東京,2016,4,9,春,薄曇,17.1,3.6,0
東京,2016,4,10,春,薄曇,17.2,2.3,0
東京,2016,4,11,春,曇,11.6,3.7,0
東京,2016,4,12,春,快晴,10.5,3.4,0
東京,2016,4,13,春,雨,14.4,2.9,1.5
東京,2016,4,14,春,雨,15,2,20
東京,2016,4,15,春,快晴,16.3,4.4,0
東京,2016,4,16,春,曇,15.8,3.3,0
東京,2016,4,17,春,雨,19.2,7.2,6
東京,2016,4,18,春,晴,18.9,3.3,0.5
東京,2016,4,19,春,晴,16.2,3.6,0
東京,2016,4,20,春,快晴,14.9,3.9,0
東京,2016,4,21,春,曇,16.5,4,6
東京,2016,4,22,春,晴,17.3,3,0
東京,2016,4,23,春,曇,17.9,2.6,0
東京,2016,4,24,春,曇,15.7,2.4,13.5
東京,2016,4,25,春,晴,18.1,2.9,0
東京,2016,4,26,春,快晴,19.2,3,0
東京,2016,4,27,春,曇,18.1,2.7,0
東京,2016,4,28,春,雨,14.4,2.5,22
東京,2016,4,29,春,晴,15.8,5.9,0
東京,2016,4,30,春,晴,16,4.1,0
東京,2016,5,1,春,快晴,18.2,2.1,0
東京,2016,5,2,春,曇,17.4,2.8,0
東京,2016,5,3,春,薄曇,20.4,4.9,0
東京,2016,5,4,春,快晴,22.1,6.9,13.5
東京,2016,5,5,春,快晴,22.1,3.3,0
東京,2016,5,6,春,曇,18.1,3.2,2.5
東京,2016,5,7,春,薄曇,21.2,4.3,0
東京,2016,5,8,春,薄曇,21.3,4,0
東京,2016,5,9,春,曇,18.5,3.2,19
東京,2016,5,10,春,曇,18.4,2.8,6
東京,2016,5,11,春,曇,21.4,4.8,5.5
東京,2016,5,12,春,快晴,21.7,3.4,0
東京,2016,5,13,春,快晴,21.2,2.9,0
東京,2016,5,14,春,薄曇,19.8,3.2,0
東京,2016,5,15,春,薄曇,17.6,2.9,0
東京,2016,5,16,春,曇,19,4.1,0
東京,2016,5,17,春,雨,18.3,3.5,31.5
東京,2016,5,18,春,晴,20,2.7,0
東京,2016,5,19,春,薄曇,19.3,3.2,0
東京,2016,5,20,春,曇,17.2,2.8,0
東京,2016,5,21,春,快晴,19.1,2.4,0
東京,2016,5,22,春,快晴,22.4,2.7,0
東京,2016,5,23,春,薄曇,23.5,2.4,0
東京,2016,5,24,春,薄曇,23.4,3.6,0
東京,2016,5,25,春,曇,22.2,5.1,0
東京,2016,5,26,春,曇,23,4.5,0
東京,2016,5,27,春,雨,19.4,3.1,36.5
東京,2016,5,28,春,曇,19.3,1.7,0
東京,2016,5,29,春,晴,21.7,3,0
東京,2016,5,30,春,曇,17.4,2.4,23
東京,2016,5,31,春,曇,20.4,3,0
東京,2016,6,1,夏,薄曇,21.5,3.3,0
東京,2016,6,2,夏,快晴,20.7,4.8,0
東京,2016,6,3,夏,快晴,19.4,4,0
東京,2016,6,4,夏,薄曇,21.7,4.5,0
東京,2016,6,5,夏,曇,19.3,2.8,3
東京,2016,6,6,夏,曇,20,2.6,0
東京,2016,6,7,夏,雨,19.6,2,0.5
東京,2016,6,8,夏,薄曇,21.9,3.1,0
東京,2016,6,9,夏,曇,21.2,1.9,6.5
東京,2016,6,10,夏,晴,23.5,2.9,0
東京,2016,6,11,夏,薄曇,23.5,3.2,0
東京,2016,6,12,夏,曇,23.9,3.1,0
東京,2016,6,13,夏,雨,19.8,3.6,98.5
東京,2016,6,14,夏,曇,22.2,3,0
東京,2016,6,15,夏,曇,20.8,2.8,0
東京,2016,6,16,夏,曇,22.1,3.4,7.5
東京,2016,6,17,夏,晴,24.2,2.5,2.5
東京,2016,6,18,夏,晴,26.7,3.4,0
東京,2016,6,19,夏,曇,24.3,4,5
東京,2016,6,20,夏,薄曇,24.3,2.1,4
東京,2016,6,21,夏,雨,22.7,1.9,10
東京,2016,6,22,夏,曇,22.7,2.5,0.5
東京,2016,6,23,夏,曇,23,2.2,9.5
東京,2016,6,24,夏,曇,22.7,2.9,1.5
東京,2016,6,25,夏,曇,25.4,3.8,1
東京,2016,6,26,夏,薄曇,25.5,2.7,0
東京,2016,6,27,夏,晴,24.4,3.2,0
東京,2016,6,28,夏,雨,19.1,2,23
東京,2016,6,29,夏,曇,21.5,1.9,0.5
東京,2016,6,30,夏,曇,23,1.7,1
東京,2016,7,1,夏,曇,25.6,2.3,0
東京,2016,7,2,夏,曇,27,3,0
東京,2016,7,3,夏,曇,29.2,3.3,0
東京,2016,7,4,夏,晴,27.8,2.4,1.5
東京,2016,7,5,夏,雨,21.7,3.1,0
東京,2016,7,6,夏,曇,23.1,2.6,0
東京,2016,7,7,夏,快晴,27.4,3,0
東京,2016,7,8,夏,薄曇,25.3,2.3,0
東京,2016,7,9,夏,雨,22.4,3,12.5
東京,2016,7,10,夏,薄曇,25.6,2.6,0
東京,2016,7,11,夏,晴,28,2.8,0
東京,2016,7,12,夏,晴,27.1,3.1,0
東京,2016,7,13,夏,雨,25.1,1.7,2
東京,2016,7,14,夏,曇,25.9,2.4,21
東京,2016,7,15,夏,雨,22.2,2.6,5.5
東京,2016,7,16,夏,曇,24.1,2.4,0
東京,2016,7,17,夏,曇,25.9,1.8,0
東京,2016,7,18,夏,曇,28.7,2.7,0
東京,2016,7,19,夏,曇,27.3,2.8,5
東京,2016,7,20,夏,曇,26.3,3.3,1
東京,2016,7,21,夏,雨,21.8,2.5,28.5
東京,2016,7,22,夏,雨,21.4,2.6,3.5
東京,2016,7,23,夏,曇,22.4,2.6,0
東京,2016,7,24,夏,曇,23.9,2.4,0
東京,2016,7,25,夏,曇,24.7,2.2,0
東京,2016,7,26,夏,曇,23.8,2.9,1
東京,2016,7,27,夏,曇,24.5,3,0
東京,2016,7,28,夏,曇,26.5,2.9,0
東京,2016,7,29,夏,晴,27.2,3.1,0
東京,2016,7,30,夏,晴,27.2,2.5,0
東京,2016,7,31,夏,曇,27.5,3,0
東京,2016,8,1,夏,曇,27.4,2.4,2
東京,2016,8,2,夏,雷,25.9,2.4,27
東京,2016,8,3,夏,晴,26.8,2.5,16
東京,2016,8,4,夏,晴,28.1,2.9,0
東京,2016,8,5,夏,晴,28.7,3.1,0
東京,2016,8,6,夏,晴,29.1,2.7,0
東京,2016,8,7,夏,晴,28.6,2.9,0
東京,2016,8,8,夏,曇,28.5,3.4,0
東京,2016,8,9,夏,晴,31.9,3.6,0
東京,2016,8,10,夏,晴,29.1,3.1,0
東京,2016,8,11,夏,曇,27.3,2.5,0
東京,2016,8,12,夏,曇,26.7,2.9,0
東京,2016,8,13,夏,曇,26.5,2.7,0
東京,2016,8,14,夏,曇,26,2.6,0
東京,2016,8,15,夏,曇,26.6,3.5,0.5
東京,2016,8,16,夏,晴,26.9,3.1,33
東京,2016,8,17,夏,快晴,28.7,5,14
東京,2016,8,18,夏,曇,26.9,2.1,67
東京,2016,8,19,夏,晴,27.6,3.4,5
東京,2016,8,20,夏,曇,25.7,2.4,82
東京,2016,8,21,夏,晴,27.9,3.2,0
東京,2016,8,22,夏,雨,25.7,4.6,106.5
東京,2016,8,23,夏,雨,26.8,2.8,0.5
東京,2016,8,24,夏,曇,26.5,2.3,0
東京,2016,8,25,夏,晴,28,3,0
東京,2016,8,26,夏,晴,28.3,2.9,0
東京,2016,8,27,夏,曇,24.3,3.2,2
東京,2016,8,28,夏,曇,22.6,2.8,2
東京,2016,8,29,夏,雨,25.6,2.9,16
東京,2016,8,30,夏,曇,25.1,3.8,40.5
東京,2016,8,31,夏,晴,26.8,5.3,0
東京,2016,9,1,秋,晴,27,2.5,0
東京,2016,9,2,秋,晴,26.7,2.5,0
東京,2016,9,3,秋,晴,27.2,2.9,0
東京,2016,9,4,秋,晴,26.7,2.4,3
東京,2016,9,5,秋,晴,28.4,3.7,0
東京,2016,9,6,秋,薄曇,28.8,4.1,0
東京,2016,9,7,秋,曇,27.1,3.2,4.5
東京,2016,9,8,秋,曇,26.4,3.5,11.5
東京,2016,9,9,秋,晴,27,2.4,0
東京,2016,9,10,秋,曇,26.6,2.5,0
東京,2016,9,11,秋,曇,23.2,2.3,5
東京,2016,9,12,秋,曇,24.7,2.4,0
東京,2016,9,13,秋,雨,22.6,2.1,34.5
東京,2016,9,14,秋,曇,23.1,1.8,0
東京,2016,9,15,秋,曇,24.1,1.9,24
東京,2016,9,16,秋,曇,22.9,1.9,3.5
東京,2016,9,17,秋,薄曇,25.3,2.1,0
東京,2016,9,18,秋,雨,24.6,2.7,2
東京,2016,9,19,秋,雨,21.3,2.6,21.5
東京,2016,9,20,秋,雨,19.1,3,91.5
東京,2016,9,21,秋,曇,20.1,2.5,0
東京,2016,9,22,秋,雨,19.4,2.4,56.5
東京,2016,9,23,秋,曇,20.8,1.2,16.5
東京,2016,9,24,秋,曇,21.8,1.8,10.5
東京,2016,9,25,秋,薄曇,23.6,1.8,0
東京,2016,9,26,秋,曇,25.4,1.8,0
東京,2016,9,27,秋,曇,25.6,2,0
東京,2016,9,28,秋,曇,26.5,2.2,0
東京,2016,9,29,秋,雨,24.6,2.2,0
東京,2016,9,30,秋,曇,21.4,2.7,2.5
東京,2016,10,1,秋,曇,19.7,1.8,1.5
東京,2016,10,2,秋,快晴,23.1,1.9,0
東京,2016,10,3,秋,雨,22.7,2.3,2
東京,2016,10,4,秋,薄曇,24.9,2.1,0
東京,2016,10,5,秋,曇,24,3.1,0.5
東京,2016,10,6,秋,薄曇,26,3.7,0
東京,2016,10,7,秋,晴,21.4,3.6,0
東京,2016,10,8,秋,雨,21.2,2.5,10
東京,2016,10,9,秋,曇,22.3,3.9,32.5
東京,2016,10,10,秋,曇,18.4,2.7,0
東京,2016,10,11,秋,曇,17.6,2.2,0
東京,2016,10,12,秋,薄曇,17.9,2.2,0
東京,2016,10,13,秋,曇,16.5,2.7,0
東京,2016,10,14,秋,曇,15.6,1.9,0
東京,2016,10,15,秋,快晴,16.7,2.3,0
東京,2016,10,16,秋,曇,17.4,1.9,0
東京,2016,10,17,秋,雨,17.5,1.9,24
東京,2016,10,18,秋,晴,20.9,1.8,6
東京,2016,10,19,秋,曇,20.8,2.3,0
東京,2016,10,20,秋,快晴,21.9,3,0
東京,2016,10,21,秋,薄曇,18.2,3,0
東京,2016,10,22,秋,曇,16.7,2.1,0
東京,2016,10,23,秋,晴,18.1,2.4,0
東京,2016,10,24,秋,快晴,14.9,2.4,0
東京,2016,10,25,秋,曇,14,2,1
東京,2016,10,26,秋,快晴,19.1,1.7,0
東京,2016,10,27,秋,快晴,19,3.3,0
東京,2016,10,28,秋,曇,12.2,2.4,18
東京,2016,10,29,秋,曇,15.5,2.5,0
東京,2016,10,30,秋,曇,11.9,2.3,1
東京,2016,10,31,秋,曇,14.3,1.8,0
東京,2016,11,1,秋,曇,13.4,2,10
東京,2016,11,2,秋,雨,10.9,2.4,1.5
東京,2016,11,3,秋,快晴,12.9,2.6,3
東京,2016,11,4,秋,快晴,14,3,0
東京,2016,11,5,秋,快晴,14.6,2.5,0
東京,2016,11,6,秋,快晴,14.8,2.6,0
東京,2016,11,7,秋,快晴,11,3,0
東京,2016,11,8,秋,薄曇,9.9,1.8,2
東京,2016,11,9,秋,晴,10.4,4.9,5
東京,2016,11,10,秋,曇,9.6,2.9,0
東京,2016,11,11,秋,雨,9,3.4,49
東京,2016,11,12,秋,晴,13.6,1.9,0
東京,2016,11,13,秋,快晴,13.6,1.7,0
東京,2016,11,14,秋,曇,13.7,1.8,6
東京,2016,11,15,秋,曇,15.3,2.1,0
東京,2016,11,16,秋,曇,12.5,3.4,0
東京,2016,11,17,秋,晴,12.6,1.9,0
東京,2016,11,18,秋,晴,11.3,2,0
東京,2016,11,19,秋,曇,9.8,2,18
東京,2016,11,20,秋,薄曇,13.6,1.4,0
東京,2016,11,21,秋,曇,12.6,2.3,2.5
東京,2016,11,22,秋,快晴,14,1.7,2
東京,2016,11,23,秋,曇,11.4,2.8,0
東京,2016,11,24,秋,みぞれ,2.8,2.9,23
東京,2016,11,25,秋,快晴,5.6,1.9,0
東京,2016,11,26,秋,快晴,8.3,2.1,0
東京,2016,11,27,秋,曇,10.6,1.8,9.5
東京,2016,11,28,秋,薄曇,11.1,3.4,7.5
東京,2016,11,29,秋,晴,10.5,3.5,0
東京,2016,11,30,秋,薄曇,8.8,2.3,0
東京,2016,12,1,冬,曇,10,2.4,10.5
東京,2016,12,2,冬,快晴,11.5,2.9,0
東京,2016,12,3,冬,快晴,10.8,1.9,0
東京,2016,12,4,冬,薄曇,11.6,1.5,2.5
東京,2016,12,5,冬,薄曇,12.7,1.7,1.5
東京,2016,12,6,冬,快晴,10.8,4,0
東京,2016,12,7,冬,曇,7.5,2.3,0
東京,2016,12,8,冬,快晴,8.6,2.4,0
東京,2016,12,9,冬,快晴,11.1,3,0
東京,2016,12,10,冬,快晴,8.5,4.1,0
東京,2016,12,11,冬,快晴,6.8,3.3,0
東京,2016,12,12,冬,薄曇,7,2.2,0
東京,2016,12,13,冬,曇,9.4,1.9,3
東京,2016,12,14,冬,曇,8.1,3.2,37
東京,2016,12,15,冬,晴,6.2,3.1,0
東京,2016,12,16,冬,快晴,4.8,3.5,0
東京,2016,12,17,冬,快晴,6.7,2.1,0
東京,2016,12,18,冬,晴,8.2,1.6,0
東京,2016,12,19,冬,晴,10,1.5,0
東京,2016,12,20,冬,曇,9.6,1.6,0
東京,2016,12,21,冬,快晴,10.5,1.7,0
東京,2016,12,22,冬,雨,14.6,3.9,10.5
東京,2016,12,23,冬,晴,14,3.5,7.5
東京,2016,12,24,冬,快晴,8.6,3.7,0
東京,2016,12,25,冬,晴,6.6,1.5,0
東京,2016,12,26,冬,曇,6.9,1.8,0
東京,2016,12,27,冬,雨,11.1,3.4,11.5
東京,2016,12,28,冬,快晴,6,4.4,0
東京,2016,12,29,冬,薄曇,4.3,2.2,0
東京,2016,12,30,冬,快晴,6,3.8,0
東京,2016,12,31,冬,快晴,6.3,1.8,0
新潟,2012,1,1,冬,曇,2.8,2.2,2.5
新潟,2012,1,2,冬,曇,3.8,3.8,13
新潟,2012,1,3,冬,あられ,2.9,2.9,1
新潟,2012,1,4,冬,雪,1.8,3.3,9
新潟,2012,1,5,冬,雪,1.8,6.2,0
新潟,2012,1,6,冬,雪,2,3.7,5.5
新潟,2012,1,7,冬,曇,2.6,4.4,0
新潟,2012,1,8,冬,晴,2.5,3.3,0
新潟,2012,1,9,冬,曇,2,1.4,3
新潟,2012,1,10,冬,みぞれ,2.4,2.4,0.5
新潟,2012,1,11,冬,雪,0.2,4.4,5
新潟,2012,1,12,冬,曇,-0.2,3.5,0
新潟,2012,1,13,冬,雨,2,4.2,14
新潟,2012,1,14,冬,曇,1,5.4,1.5
新潟,2012,1,15,冬,雪,1.3,4.4,5
新潟,2012,1,16,冬,曇,0.9,2,0
新潟,2012,1,17,冬,雪,1.2,1.8,0.5
新潟,2012,1,18,冬,快晴,1.9,2.3,1
新潟,2012,1,19,冬,薄曇,4,1.9,0
新潟,2012,1,20,冬,薄曇,4.5,5,0
新潟,2012,1,21,冬,雨,3.9,5.5,4.5
新潟,2012,1,22,冬,薄曇,4.4,1.6,0
新潟,2012,1,23,冬,曇,2.4,4.4,5.5
新潟,2012,1,24,冬,曇,-0.1,3.7,0
新潟,2012,1,25,冬,雪,-0.5,2.7,21
新潟,2012,1,26,冬,雪,-0.6,4.7,1
新潟,2012,1,27,冬,曇,0.2,3.9,12.5
新潟,2012,1,28,冬,晴,-0.1,5.8,0
新潟,2012,1,29,冬,曇,-0.1,5.4,0
新潟,2012,1,30,冬,晴,-0.5,4.6,5.5
新潟,2012,1,31,冬,雪,-0.3,4.3,0.5
新潟,2012,2,1,冬,曇,0.1,7,20
新潟,2012,2,2,冬,雪,-0.6,6.8,6
新潟,2012,2,3,冬,曇,-0.3,3.6,6
新潟,2012,2,4,冬,雪,1.9,5.7,17
新潟,2012,2,5,冬,薄曇,1.7,2.3,0
新潟,2012,2,6,冬,晴,2.9,2.1,2.5
新潟,2012,2,7,冬,雨,3.3,2.7,20.5
新潟,2012,2,8,冬,雪,-1,4.6,9.5
新潟,2012,2,9,冬,雪,-0.9,4.6,2.5
新潟,2012,2,10,冬,雪,-0.9,2.2,11.5
新潟,2012,2,11,冬,晴,-0.5,4,2.5
新潟,2012,2,12,冬,曇,0.4,4.3,2.5
新潟,2012,2,13,冬,晴,1.2,1.6,0
新潟,2012,2,14,冬,薄曇,2.8,1.4,0
新潟,2012,2,15,冬,曇,2.3,4.3,2
新潟,2012,2,16,冬,晴,0.6,2.8,0
新潟,2012,2,17,冬,雪,-1.8,2.5,34.5
新潟,2012,2,18,冬,晴,-1.8,4.4,2.5
新潟,2012,2,19,冬,晴,-1.1,2.5,5
新潟,2012,2,20,冬,雪,0.7,2.6,0.5
新潟,2012,2,21,冬,雨,1.9,2.7,5
新潟,2012,2,22,冬,快晴,2.2,1.6,0
新潟,2012,2,23,冬,雨,5.6,5,10
新潟,2012,2,24,冬,曇,4,3.1,1
新潟,2012,2,25,冬,雨,1.9,1.6,13
新潟,2012,2,26,冬,雪,1.4,3.8,5
新潟,2012,2,27,冬,晴,-0.1,4.4,0
新潟,2012,2,28,冬,雪,0.5,2.5,0
新潟,2012,2,29,冬,曇,2.9,1.7,0
新潟,2012,3,1,春,薄曇,3.5,1.4,0
新潟,2012,3,2,春,雨,3.7,1.9,10.5
新潟,2012,3,3,春,曇,3.5,2.8,2.5
新潟,2012,3,4,春,晴,3.3,2.6,1
新潟,2012,3,5,春,雨,5.3,3.5,20.5
新潟,2012,3,6,春,雨,6.7,2.4,11.5
新潟,2012,3,7,春,曇,7.5,3.1,0
新潟,2012,3,8,春,薄曇,6.2,1.9,0
新潟,2012,3,9,春,薄曇,6.1,2.1,4.5
新潟,2012,3,10,春,霧雨,3.8,1.9,13.5
新潟,2012,3,11,春,晴,4,3.9,4
新潟,2012,3,12,春,晴,4,6.4,3
新潟,2012,3,13,春,晴,2.1,3.8,4.5
新潟,2012,3,14,春,快晴,3.6,3.7,1
新潟,2012,3,15,春,曇,4.3,4,9.5
新潟,2012,3,16,春,薄曇,5.6,2.3,0
新潟,2012,3,17,春,雨,8.4,4.5,10.5
新潟,2012,3,18,春,霧雨,7.8,2.1,5.5
新潟,2012,3,19,春,晴,2.4,5.1,2
新潟,2012,3,20,春,雪,1.1,3,21
新潟,2012,3,21,春,晴,3.8,4.4,0
新潟,2012,3,22,春,雨,5.9,3.4,0.5
新潟,2012,3,23,春,曇,6.8,2.8,13
新潟,2012,3,24,春,曇,6.3,4.8,1
新潟,2012,3,25,春,雨,3.7,4.5,10
新潟,2012,3,26,春,曇,3.3,3.9,2
新潟,2012,3,27,春,晴,6.9,3.9,0
新潟,2012,3,28,春,曇,6.6,4.3,6
新潟,2012,3,29,春,薄曇,8,2.3,0
新潟,2012,3,30,春,雨,12.9,3.2,0
新潟,2012,3,31,春,雨,7.9,3.4,24.5
新潟,2012,4,1,春,みぞれ,4.7,4.2,2.5
新潟,2012,4,2,春,晴,6.1,2.4,0
新潟,2012,4,3,春,雨,10.1,8.4,14.5
新潟,2012,4,4,春,雨,6.6,9.6,4.5
新潟,2012,4,5,春,薄曇,5.2,3.7,21.5
新潟,2012,4,6,春,曇,4.7,3.6,3.5
新潟,2012,4,7,春,晴,3.8,3.8,3.5
